DT,SOLAR_FORECAST,SOLAR_ACTUAL,SOLAR_MIN,SOLAR_MAX,WIND_FORECAST,WIND_ACTUAL,WIND_MIN,WIND_MAX,SOLAR_AE,SOLAR_APE_%,SOLAR_IN_RANGE,WIND_AE,WIND_APE_%,WIND_IN_RANGE,TOTAL_SUPPLY_MW,ROLLING_STD_24H
2025-09-01 19:00:00,115.2,141.93,115.18,144.5,564.41,475.54,143.52,1082.96,26.730000000000004,18.833227647431837,1.0,88.86999999999995,18.688228119611377,1.0,10620.480411841674,
2025-09-01 20:00:00,1.03,15.12,0.93,1.46,973.09,524.82,461.22,1736.23,14.09,93.1878306878307,0.0,448.27,85.41404672078045,1.0,10883.828156629366,
2025-09-01 21:00:00,0.0,15.47,0.0,0.0,1254.51,710.42,796.31,1696.03,15.47,100.0,0.0,544.09,76.58708932744011,0.0,10698.722931584087,
2025-09-01 22:00:00,0.0,9.3,0.0,0.0,1379.09,914.36,928.92,1810.6,9.3,100.0,0.0,464.7299999999999,50.82571416072443,0.0,10036.655871242723,595.7499651176211
2025-09-01 23:00:00,0.0,0.0,0.0,0.0,1378.73,1153.12,887.15,1776.34,0.0,,1.0,225.61000000000013,19.565179686416,1.0,9911.358407121214,592.8018048804338
2025-09-02 00:00:00,0.0,0.0,0.0,0.0,1216.91,1145.51,748.72,1588.28,0.0,,1.0,71.40000000000009,6.233031575455482,1.0,9928.649411864215,581.2694398395508
2025-09-02 01:00:00,0.0,0.0,0.0,0.0,1184.56,1220.3,852.55,1489.79,0.0,,1.0,35.74000000000001,2.9287880029500952,1.0,9899.914642151958,561.4596049122416
2025-09-02 02:00:00,0.0,0.0,0.0,0.0,1265.63,1505.32,641.79,1811.21,0.0,,1.0,239.68999999999983,15.9228602556267,1.0,9863.602830235854,539.368197269742
2025-09-02 03:00:00,0.0,0.0,0.0,0.0,1437.63,1282.87,734.73,2124.47,0.0,,1.0,154.76000000000022,12.063576200238547,1.0,9840.852273030936,515.9870514185866
2025-09-02 04:00:00,0.0,0.0,0.0,0.0,1414.08,1176.75,952.77,2118.92,0.0,,1.0,237.32999999999993,20.168260038240913,1.0,9847.51241821126,498.60267305775665
2025-09-02 05:00:00,0.0,0.0,0.0,0.0,1320.09,1069.05,624.98,1814.54,0.0,,1.0,251.03999999999996,23.48253121930686,1.0,10060.736282619784,475.55518087593333
2025-09-02 06:00:00,5.11,0.0,3.87,8.47,1084.01,885.77,574.88,1597.45,5.11,,0.0,198.24,22.380527676484867,1.0,10078.639374814986,446.55105173323517
2025-09-02 07:00:00,180.18,76.48,159.05,230.04,930.21,811.08,589.67,1241.49,103.7,135.59100418410043,0.0,119.13,14.68782364255067,1.0,10338.873009413506,427.57453579246817
2025-09-02 08:00:00,641.4,309.59,540.97,839.85,740.12,634.97,461.97,1157.37,331.81,107.17723440679609,0.0,105.14999999999998,16.5598374726365,1.0,10471.628096912162,419.59590340987023
2025-09-02 09:00:00,1087.73,548.1,874.97,1322.18,562.8,381.8,302.59,1093.12,539.63,98.45466155810982,0.0,180.99999999999994,47.40701938187531,1.0,10504.424033795302,419.9621270506998
2025-09-02 10:00:00,1269.08,899.17,1031.03,1432.72,487.68,328.97,252.1,990.7,369.90999999999997,41.139050457644274,0.0,158.70999999999998,48.24452077697053,1.0,10483.24930027536,419.011788434642
2025-09-02 11:00:00,1338.89,1140.19,1114.22,1464.21,489.4,397.84,228.62,884.43,198.70000000000005,17.426920074724393,1.0,91.56,23.014277096320132,1.0,10606.558475906306,414.62375334738636
2025-09-02 12:00:00,1339.92,1271.29,1185.92,1467.66,539.57,408.99,214.46,713.76,68.63000000000011,5.398453539318339,1.0,130.58000000000004,31.927430988532734,1.0,10834.967229554495,416.17988034254586
2025-09-02 13:00:00,1304.64,1360.98,1171.34,1418.71,555.34,463.83,232.12,790.34,56.33999999999992,4.139664065599782,1.0,91.51000000000005,19.7292111333894,1.0,10982.296484777302,418.3951652309915
2025-09-02 14:00:00,1277.93,1420.77,1119.79,1388.6,612.36,503.05,334.66,883.82,142.83999999999992,10.053703273576998,0.0,109.31,21.72945035284763,1.0,11003.77059779411,416.02621215437716
2025-09-02 15:00:00,1228.3,1324.7,1057.87,1394.53,708.09,572.58,478.03,1008.49,96.40000000000009,7.277119347776861,1.0,135.51,23.666561877816196,1.0,11125.65000817801,421.048517828163
2025-09-02 16:00:00,1170.37,1174.39,937.68,1363.94,784.22,727.67,633.12,1130.23,4.020000000000209,0.3423053670416309,1.0,56.55000000000007,7.7713798837385175,1.0,11087.365726677766,433.5386876200027
2025-09-02 17:00:00,934.29,1089.27,725.99,1095.29,751.75,828.79,588.03,1031.72,154.98000000000002,14.227877385772125,1.0,77.03999999999996,9.295478951242169,1.0,10678.39543368849,435.53607638212367
2025-09-02 19:00:00,107.59,150.33,80.35,135.54,847.9,740.11,710.49,1080.61,42.74000000000001,28.430785605002335,0.0,107.78999999999996,14.564051289673152,1.0,10260.630776838458,434.9067826587639
2025-09-02 20:00:00,0.71,30.31,0.39,1.29,983.78,675.7,762.98,1331.21,29.599999999999998,97.65753876608379,0.0,308.0799999999999,45.594198608850064,0.0,10253.768834437773,423.758749811583
2025-09-02 21:00:00,0.0,3.99,0.0,0.0,1104.0,826.24,747.65,1639.21,3.99,100.0,0.0,277.76,33.61735089078234,1.0,10112.06003278152,421.54633216950305
2025-09-02 22:00:00,0.0,0.0,0.0,0.0,1137.46,1303.34,670.75,1773.39,0.0,,1.0,165.87999999999988,12.727300627618266,1.0,9974.339311746488,423.78809533148205
2025-09-02 23:00:00,0.0,0.0,0.0,0.0,1092.83,1457.62,589.41,1634.49,0.0,,1.0,364.78999999999996,25.026412919691005,1.0,9924.586779074867,423.1956679809601
2025-09-03 00:00:00,0.0,0.0,0.0,0.0,1101.55,1536.13,683.4,1637.94,0.0,,1.0,434.58000000000015,28.290574365450848,1.0,9956.600820151343,422.00966755956006
2025-09-03 01:00:00,0.0,0.0,0.0,0.0,1120.76,1948.84,782.58,1636.01,0.0,,1.0,828.0799999999999,42.49091767410357,0.0,10000.934771364513,417.74898356734326
2025-09-03 02:00:00,0.0,0.0,0.0,0.0,1154.53,2308.33,694.46,1705.24,0.0,,1.0,1153.8,49.984187702798124,0.0,9890.249454591622,416.40601928006464
2025-09-03 03:00:00,0.0,0.0,0.0,0.0,1238.46,2189.48,625.05,1886.04,0.0,,1.0,951.02,43.43588431956446,0.0,9872.403862044232,414.73908440871827
2025-09-03 04:00:00,0.0,0.0,0.0,0.0,1360.8,1943.48,652.49,2103.01,0.0,,1.0,582.6800000000001,29.981270710272295,1.0,10013.679976885061,407.0886655372794
2025-09-03 05:00:00,0.0,0.0,0.0,0.0,1540.24,1905.63,742.92,2141.2,0.0,,1.0,365.3900000000001,19.174236341787235,1.0,10321.029204404893,401.94860648640605
2025-09-03 06:00:00,6.2,0.0,4.98,9.54,1704.85,1883.27,849.45,2301.17,6.2,,0.0,178.42000000000007,9.473946911489064,1.0,10401.064582895828,396.79229414389823
2025-09-03 07:00:00,208.2,76.72,203.21,266.75,1733.47,1868.93,1008.41,2371.72,131.48,171.3764337851929,0.0,135.46000000000004,7.247997517295994,1.0,10517.191920594201,397.394639353434
2025-09-03 08:00:00,730.58,403.35,703.82,893.12,1493.46,1725.81,737.64,2063.0,327.23,81.12805255981158,0.0,232.3499999999999,13.46324334660246,1.0,10628.696853571857,399.89561633882323
2025-09-03 09:00:00,1176.92,746.29,1131.26,1340.99,1099.63,1304.33,541.81,1477.84,430.6300000000001,57.70276970078657,0.0,204.69999999999982,15.693881149709032,1.0,10841.195424853187,409.2459209709392
2025-09-03 10:00:00,1346.41,931.78,1302.45,1510.71,878.31,984.61,538.5,1168.66,414.6300000000001,44.49870141020414,0.0,106.30000000000007,10.796152791460585,1.0,11005.811679076196,426.2244961828403
2025-09-03 11:00:00,1395.82,921.54,1361.78,1539.29,793.34,813.98,563.26,1114.8,474.28,51.46602426373244,0.0,20.639999999999986,2.535688837563575,1.0,11082.486636078995,444.81885089791274
2025-09-03 12:00:00,1410.49,943.82,1406.85,1516.67,719.32,801.33,511.79,1038.98,466.66999999999996,49.44480939162128,0.0,82.00999999999999,10.234235583342691,1.0,10890.000558369627,446.95602485778755
2025-09-03 13:00:00,1401.48,848.73,1382.74,1495.5,601.96,618.99,480.61,931.22,552.75,65.12671874447705,0.0,17.029999999999973,2.7512560784503743,1.0,10824.377280039866,440.1253258580663
2025-09-03 14:00:00,1388.94,876.07,1370.27,1507.98,572.25,569.69,437.18,933.25,512.87,58.54212562923053,0.0,2.5599999999999454,0.44936719970509315,1.0,10844.12800973578,432.67402058851815
2025-09-03 15:00:00,1342.59,655.82,1342.43,1521.27,699.13,663.98,386.51,1156.95,686.7699999999999,104.71928273001735,0.0,35.14999999999998,5.29383415163107,1.0,10739.60788053537,413.288390756553
2025-09-03 16:00:00,1245.44,564.9,1239.99,1437.33,991.38,637.3,449.99,1505.82,680.5400000000001,120.47087980173484,0.0,354.08000000000004,55.559391181547156,1.0,10707.012840920803,394.07299038670624
2025-09-03 17:00:00,975.43,401.31,972.12,1168.79,1244.71,888.54,739.72,1937.96,574.1199999999999,143.06147367371855,0.0,356.1700000000001,40.084858306885465,1.0,10712.230898071175,395.0960321187051
2025-09-03 19:00:00,100.11,55.63,90.31,133.91,1415.9,1101.49,875.91,1863.17,44.48,79.95685781053388,0.0,314.4100000000001,28.544063041879642,1.0,10869.009719936264,405.2312225169565
2025-09-03 20:00:00,0.57,12.11,0.36,0.92,1627.68,1494.54,1050.79,1961.65,11.54,95.29314616019818,0.0,133.1400000000001,8.908426673090055,1.0,10948.514697826087,414.5816785777177
2025-09-03 21:00:00,0.0,12.0,0.0,0.0,1930.37,1791.78,1372.87,2178.72,12.0,100.0,0.0,138.58999999999992,7.73476654499994,1.0,10580.226282351417,407.03348805516697
2025-09-03 22:00:00,0.0,12.0,0.0,0.0,2316.07,2009.3,1949.55,2687.19,12.0,100.0,0.0,306.7700000000002,15.267506096650585,1.0,10515.732640093962,390.83816996771185
2025-09-03 23:00:00,0.0,12.0,0.0,0.0,2729.89,2204.06,2326.84,3155.74,12.0,100.0,0.0,525.8299999999999,23.857336007186735,0.0,10253.120167760737,374.0769462560131
2025-09-04 00:00:00,0.0,12.0,0.0,0.0,3047.54,2439.48,2678.34,3538.09,12.0,100.0,0.0,608.06,24.92580385983898,0.0,10047.117881002641,368.3038291965885
2025-09-04 01:00:00,0.0,12.0,0.0,0.0,3262.36,2552.95,2755.86,3732.77,12.0,100.0,0.0,709.4100000000003,27.78785326778826,0.0,9841.636218741287,379.8506666162915
2025-09-04 02:00:00,0.0,12.0,0.0,0.0,3377.03,2709.17,2785.14,3732.95,12.0,100.0,0.0,667.8600000000001,24.65183063447477,0.0,9829.888848573251,384.5220360277141
2025-09-04 03:00:00,0.0,12.0,0.0,0.0,3352.19,2799.17,2752.72,3663.38,12.0,100.0,0.0,553.02,19.756570697742543,1.0,9849.0859428645,386.3051597838297
2025-09-04 04:00:00,0.0,12.0,0.0,0.0,3391.01,2797.49,2896.39,3662.35,12.0,100.0,0.0,593.5200000000004,21.216161630604592,0.0,9995.01847479228,387.4238396987476
2025-09-04 05:00:00,0.0,12.0,0.0,0.0,3502.05,2691.72,3045.78,3693.57,12.0,100.0,0.0,810.3300000000004,30.1045428202042,0.0,10286.567695346268,388.32326534523685
2025-09-04 06:00:00,3.95,12.0,2.38,5.61,3595.29,2586.06,3010.7,3793.91,8.05,67.08333333333334,0.0,1009.23,39.025776664114524,0.0,10566.478650528763,387.29233856154946
2025-09-04 07:00:00,143.78,69.38,83.45,206.78,3502.15,2126.06,2964.22,3708.57,74.4,107.23551455750939,0.0,1376.0900000000001,64.72489017243164,0.0,10694.511717224726,388.4719712213377
2025-09-04 08:00:00,495.31,247.91,301.51,694.32,3408.58,2074.56,3082.21,3661.0,247.4,99.79428018232423,0.0,1334.02,64.30375597717106,0.0,10821.340081588602,392.13745967722167
2025-09-04 09:00:00,817.54,462.26,555.21,1142.64,3346.2,2220.43,3049.18,3589.18,355.28,76.85717994202396,0.0,1125.77,50.7005399854983,0.0,10832.966295380344,391.8827894507379
2025-09-04 10:00:00,1083.6,624.85,648.44,1346.4,3133.85,2122.26,2571.62,3363.33,458.7499999999999,73.4176202288549,0.0,1011.5899999999997,47.6656960033172,0.0,10925.696941581691,388.22550137433973
2025-09-04 11:00:00,1261.32,839.98,855.84,1454.54,2996.31,1969.69,2184.28,3139.74,421.3399999999999,50.160718112336,0.0,1026.62,52.1208921200798,0.0,10973.600171981458,382.37974401957985
2025-09-04 12:00:00,1335.3,868.25,999.39,1478.44,2834.12,1773.23,2125.56,3038.17,467.04999999999995,53.79211056723293,0.0,1060.8899999999999,59.828110284621836,0.0,11078.344953067228,391.4852494380582
2025-09-04 13:00:00,1395.36,852.86,1156.87,1492.9,2688.54,1758.16,1912.4,3013.22,542.4999999999999,63.60950214572144,0.0,930.3799999999999,52.9178231787778,0.0,11075.492400805582,402.1293330227932
2025-09-04 14:00:00,1435.52,1090.46,1254.66,1509.11,2606.0,1846.77,1708.73,3002.82,345.05999999999995,31.643526585110866,0.0,759.23,41.111237457831784,1.0,11170.119189230894,417.0783891544245
2025-09-04 15:00:00,1458.13,1262.65,1310.58,1534.52,2502.48,1842.9,1530.69,2948.46,195.48000000000002,15.481724943571063,0.0,659.5799999999999,35.79033045743122,1.0,11179.051296528558,433.62091267430515
2025-09-04 16:00:00,1397.55,1358.45,1261.04,1492.69,2378.72,1958.85,1370.79,2903.89,39.09999999999991,2.878280393095065,1.0,419.8699999999999,21.434515149194677,1.0,11065.613235555684,443.5263323217513
2025-09-04 17:00:00,1188.69,1194.05,1039.07,1274.11,2186.88,1875.63,1268.4,2874.37,5.3599999999999,0.4488924249403207,1.0,311.25,16.594424273444123,1.0,10845.628178930663,445.62670867463186
2025-09-04 19:00:00,121.63,124.75,100.86,141.77,1618.58,1328.86,1212.19,1908.59,3.1200000000000045,2.50100200400802,1.0,289.72,21.80214620050269,1.0,10420.17015932132,444.0486798280101
2025-09-04 20:00:00,0.6,0.0,0.23,0.72,1307.74,1074.68,818.13,1576.15,0.6,,0.0,233.05999999999995,21.686455503033457,1.0,10219.592143388978,444.05004429400475
2025-09-04 21:00:00,0.0,0.23,0.0,0.0,1027.1,900.51,424.59,1316.22,0.23,100.0,0.0,126.58999999999992,14.057589588122276,1.0,9888.902032520664,465.2015430595776
2025-09-04 22:00:00,0.0,0.0,0.0,0.0,768.04,527.28,214.93,1149.63,0.0,,1.0,240.76,45.66074950690335,1.0,9695.364213542876,496.17666375304333
2025-09-04 23:00:00,0.0,0.91,0.0,0.0,482.8,279.38,100.4,718.29,0.91,100.0,0.0,203.42000000000002,72.81122485503616,1.0,9560.573713742395,530.4697950131965
2025-09-05 00:00:00,0.0,0.48,0.0,0.0,313.52,181.76,98.69,517.66,0.48,100.0,0.0,131.76,72.49119718309859,1.0,9467.290283448712,563.1014927335635
2025-09-05 01:00:00,0.0,0.07,0.0,0.0,208.69,92.78,104.83,542.27,0.07,100.0,0.0,115.91,124.92994179780123,0.0,9392.536794008658,591.0647785205674
2025-09-05 02:00:00,0.0,0.14,0.0,0.0,145.63,65.02,55.46,422.97,0.14,100.0,0.0,80.61,123.97723777299292,1.0,9276.292835779446,625.4730385634831
2025-09-05 03:00:00,0.0,0.0,0.0,0.0,150.64,70.33,36.43,313.52,0.0,,1.0,80.30999999999999,114.19024598322194,1.0,9300.119819634325,656.2027031511212
2025-09-05 04:00:00,0.0,0.0,0.0,0.0,180.48,96.36,42.01,349.99,0.0,,1.0,84.11999999999999,87.29763387297633,1.0,9439.713935833788,680.0276887932243
2025-09-05 05:00:00,0.0,7.03,0.0,0.0,232.22,120.35,83.46,490.74,7.03,100.0,0.0,111.87,92.95388450353137,1.0,9672.260651037272,694.5187085782765
2025-09-05 06:00:00,6.88,31.88,4.15,8.21,283.88,167.02,117.28,644.65,25.0,78.41907151819323,0.0,116.85999999999999,69.96766854268948,1.0,9911.388076725974,698.074048598121
2025-09-05 07:00:00,238.95,199.48,198.22,271.99,402.48,174.03,144.94,775.48,39.47,19.786444756366553,1.0,228.45000000000002,131.27047060851578,1.0,10146.303195729917,693.977484780796
2025-09-05 08:00:00,837.91,601.75,762.37,879.24,392.98,144.4,186.32,762.16,236.15999999999997,39.245533859576234,0.0,248.58,172.14681440443215,0.0,10204.009812999724,684.7821643626811
2025-09-05 09:00:00,1384.48,1352.34,1303.84,1395.47,291.89,81.62,150.25,556.7,32.1400000000001,2.3766212638833504,1.0,210.26999999999998,257.62068120558683,0.0,10386.287752044098,674.630555258994
2025-09-05 10:00:00,1556.54,1623.93,1538.72,1569.15,229.12,118.49,112.76,400.33,67.3900000000001,4.149809412967314,0.0,110.63000000000001,93.36652882099756,1.0,10484.718654589202,661.1565699612383
2025-09-05 11:00:00,1580.35,1685.77,1561.52,1602.41,215.12,145.65,142.29,437.71,105.42000000000007,6.253522129353356,0.0,69.47,47.6965327840714,1.0,10547.282426795367,645.7635838474401
2025-09-05 12:00:00,1550.0,1681.13,1532.78,1576.2,216.33,208.65,147.97,373.13,131.1300000000001,7.800110639867238,0.0,7.680000000000007,3.680805176132282,1.0,10833.480444250015,633.2423974909926
2025-09-05 13:00:00,1532.87,1682.3,1495.23,1559.01,219.43,232.58,132.0,297.25,149.43000000000006,8.882482315877077,0.0,13.150000000000006,5.653968526958468,1.0,10904.763392239449,623.8536578917724
2025-09-05 14:00:00,1550.87,1691.97,1497.18,1570.76,208.77,227.2,121.08,282.1,141.10000000000014,8.339391360366918,0.0,18.42999999999998,8.111795774647879,1.0,10954.855862733659,610.5793769077274
2025-09-05 15:00:00,1560.17,1706.58,1496.75,1578.05,205.5,208.91,115.38,286.65,146.40999999999985,8.579146597288135,0.0,3.4099999999999966,1.6322818438562043,1.0,10829.277325320443,589.5741329461131
2025-09-05 16:00:00,1468.13,1631.68,1390.04,1501.45,210.6,204.01,123.55,293.53,163.54999999999995,10.02341145322612,0.0,6.590000000000003,3.2302338120680374,1.0,10651.839071801967,567.8344624605448
2025-09-05 17:00:00,1200.17,1406.17,1099.52,1248.28,253.58,199.87,161.46,442.18,206.0,14.6497222953128,0.0,53.71000000000001,26.872467103617353,1.0,10323.212702887227,549.7661206237673
2025-09-05 19:00:00,114.5,196.26,92.14,131.33,561.5,532.66,368.18,1085.95,81.75999999999999,41.65902374401304,0.0,28.840000000000032,5.414335598693357,1.0,10323.123180218116,539.0195294593169
2025-09-05 20:00:00,0.31,33.58,0.2,0.31,969.21,926.94,572.43,1919.67,33.269999999999996,99.07683144729005,0.0,42.26999999999998,4.560165706518219,1.0,10350.013608826837,540.8709537316524
2025-09-05 21:00:00,0.0,31.0,0.0,0.0,1355.59,1380.0,820.54,2363.22,31.0,100.0,0.0,24.410000000000082,1.7688405797101507,1.0,10437.298101141188,542.6510960336902
2025-09-05 22:00:00,0.0,31.0,0.0,0.0,1589.29,1968.54,1018.6,2504.35,31.0,100.0,0.0,379.25,19.26554705517795,1.0,10450.265988658666,537.9743186983821
2025-09-05 23:00:00,0.0,31.0,0.0,0.0,1765.89,2432.02,1205.55,2556.4,31.0,100.0,0.0,666.1299999999999,27.389988569172946,1.0,10275.446512657545,522.5934752145182
2025-09-06 00:00:00,0.0,25.45,0.0,0.0,2119.52,2585.72,1687.4,2620.32,25.45,100.0,0.0,466.1999999999998,18.029794409294116,1.0,10198.276733713066,499.0909675728376
2025-09-06 01:00:00,0.0,19.0,0.0,0.0,2231.99,2615.54,1892.21,2556.28,19.0,100.0,0.0,383.5500000000002,14.664275828318443,0.0,10060.290915068554,468.28227910916246
2025-09-06 02:00:00,0.0,0.57,0.0,0.0,2197.32,2429.51,1974.28,2487.57,0.57,100.0,0.0,232.19000000000005,9.557071178962016,1.0,9988.312687213656,424.14912390733554
2025-09-06 03:00:00,0.0,0.0,0.0,0.0,2167.15,2272.79,1983.97,2434.31,0.0,,1.0,105.63999999999987,4.648031714324679,1.0,9914.794705920385,378.28037317582
2025-09-06 04:00:00,0.0,0.0,0.0,0.0,2065.02,2069.22,1930.62,2349.09,0.0,,1.0,4.199999999999818,0.2029750340708005,1.0,9938.315987852522,340.2506092457128
2025-09-06 05:00:00,0.0,0.0,0.0,0.0,1908.22,1744.85,1470.72,2213.99,0.0,,1.0,163.37000000000012,9.36298249133164,1.0,10057.079120497314,316.1372084664724
2025-09-06 06:00:00,5.21,0.0,3.76,6.55,1758.81,1530.14,1353.22,2075.83,5.21,,0.0,228.66999999999985,14.944384173997138,1.0,10139.218592607602,305.7801075785307
2025-09-06 07:00:00,219.34,138.87,195.72,254.48,1622.97,1529.97,1272.1,1910.19,80.47,57.946280694174405,0.0,93.0,6.078550559814898,1.0,10360.258387652246,302.5272514285174
2025-09-06 08:00:00,778.53,675.36,754.21,843.74,1382.85,1317.01,895.05,1701.29,103.16999999999996,15.276297085998571,0.0,65.83999999999992,4.999202739538798,1.0,10539.251776107954,302.5538534911754
2025-09-06 09:00:00,1321.85,1212.79,1309.87,1343.88,970.62,831.83,525.64,1353.68,109.05999999999995,8.992488394528316,0.0,138.78999999999996,16.684899558804076,1.0,10681.662157560198,308.8451725631672
2025-09-06 10:00:00,1496.94,1476.94,1436.28,1517.17,682.49,655.64,489.64,1357.31,20.0,1.354151150351402,1.0,26.850000000000023,4.0952351900433195,1.0,10818.569613439144,320.5750258332614
2025-09-06 11:00:00,1531.61,1568.55,1498.82,1558.49,729.75,870.09,504.57,1413.1,36.940000000000055,2.3550412801632117,0.0,140.34000000000003,16.129365927662658,1.0,10907.611518858997,335.6469824712924
2025-09-06 12:00:00,1508.42,1568.36,1489.22,1530.69,828.39,1218.99,523.8,1347.1,59.93999999999983,3.8218266214389445,0.0,390.6,32.04292077867743,1.0,11058.382820602776,350.52327773820053
2025-09-06 13:00:00,1489.43,1554.89,1449.53,1511.46,907.91,1325.74,563.4,1297.37,65.46000000000004,4.209944111802123,0.0,417.83000000000004,31.516737821895696,0.0,11122.465020588223,365.8608086090451
2025-09-06 14:00:00,1498.82,1563.01,1441.4,1523.93,866.6,1090.91,482.67,1280.76,64.19000000000005,4.106819534104072,0.0,224.31000000000006,20.561732865222616,1.0,11197.723456173726,383.709313322381
2025-09-06 15:00:00,1499.38,1555.42,1452.13,1529.37,801.25,862.34,349.62,1205.24,56.039999999999964,3.602885394298644,0.0,61.09000000000003,7.0842127235197285,1.0,11000.313602470387,392.5869428684924
2025-09-06 16:00:00,1399.82,1422.69,1318.66,1433.72,733.69,710.81,204.09,1096.19,22.87000000000012,1.6075181522327504,1.0,22.88000000000011,3.218862987296199,1.0,10832.886800398546,398.2329016141164
2025-09-06 17:00:00,1111.88,1102.73,976.15,1138.91,741.14,636.11,176.39,1625.72,9.150000000000091,0.8297588711652074,1.0,105.02999999999997,16.51129521623618,1.0,10686.907587575159,399.61856127470384
2025-09-06 19:00:00,95.65,111.39,68.69,104.71,1131.05,1100.68,382.8,2024.57,15.739999999999995,14.13053236376694,0.0,30.36999999999989,2.759203401533587,1.0,10518.35116035904,390.8715494472481
2025-09-06 20:00:00,0.15,0.0,0.05,0.19,1584.66,1702.55,712.37,2620.15,0.15,,0.0,117.88999999999987,6.924319403248062,1.0,10364.461642933264,390.63930578084256
2025-09-06 21:00:00,0.0,0.0,0.0,0.0,1919.89,2356.59,1056.57,2893.48,0.0,,1.0,436.70000000000005,18.531013031541338,1.0,10463.973264689545,390.48511112892146
2025-09-06 22:00:00,0.0,0.0,0.0,0.0,2085.96,2389.41,1318.93,2865.0,0.0,,1.0,303.4499999999998,12.699787813728069,1.0,10341.900777800713,391.7472802119832
2025-09-06 23:00:00,0.0,0.0,0.0,0.0,2274.2,2273.51,1530.98,2727.52,0.0,,1.0,0.6899999999995998,0.030349547615783515,1.0,10288.881683357342,391.42399750098394
2025-09-07 00:00:00,0.0,0.0,0.0,0.0,2210.62,2098.56,1517.39,2566.55,0.0,,1.0,112.05999999999995,5.339852089051537,1.0,10079.469833266237,396.1178165571646
2025-09-07 01:00:00,0.0,0.0,0.0,0.0,2053.67,1738.04,1411.53,2386.58,0.0,,1.0,315.6300000000001,18.16011138984144,1.0,9969.420599432844,400.85174318192406
